Municipio,Estacion,Fecha,Diametro aerodinamico,Medicion
Santa Rosa de Cabal,Centro Urbano,03/31/2015 12:00:00 AM,PM10,28.8
Santa Rosa de Cabal,Centro Urbano,04/04/2015 12:00:00 AM,PM10,27.02
Santa Rosa de Cabal,Centro Urbano,04/06/2015 12:00:00 AM,PM10,35.48
Santa Rosa de Cabal,Centro Urbano,04/10/2015 12:00:00 AM,PM10,38.06
Santa Rosa de Cabal,Centro Urbano,04/16/2015 12:00:00 AM,PM10,24.81
Santa Rosa de Cabal,Centro Urbano,04/19/2015 12:00:00 AM,PM10,16.23
Santa Rosa de Cabal,Centro Urbano,04/21/2015 12:00:00 AM,PM10,29.88
Santa Rosa de Cabal,Centro Urbano,04/25/2015 12:00:00 AM,PM10,43.27
Santa Rosa de Cabal,Centro Urbano,04/27/2015 12:00:00 AM,PM10,33.7
Santa Rosa de Cabal,Centro Urbano,05/01/2015 12:00:00 AM,PM10,30.19
Santa Rosa de Cabal,Centro Urbano,05/06/2015 12:00:00 AM,PM10,51.86
Santa Rosa de Cabal,Centro Urbano,05/08/2015 12:00:00 AM,PM10,49.5
Santa Rosa de Cabal,Centro Urbano,05/14/2015 12:00:00 AM,PM10,35.18
Santa Rosa de Cabal,Centro Urbano,05/16/2015 12:00:00 AM,PM10,35.56
Santa Rosa de Cabal,Centro Urbano,05/20/2015 12:00:00 AM,PM10,32.81
Santa Rosa de Cabal,Centro Urbano,05/21/2015 12:00:00 AM,PM10,30.31
Santa Rosa de Cabal,Centro Urbano,05/24/2015 12:00:00 AM,PM10,24.76
Santa Rosa de Cabal,Centro Urbano,05/25/2015 12:00:00 AM,PM10,27.5
Santa Rosa de Cabal,Centro Urbano,05/26/2015 12:00:00 AM,PM10,32.63
Santa Rosa de Cabal,Centro Urbano,05/28/2015 12:00:00 AM,PM10,18.73
Santa Rosa de Cabal,Centro Urbano,05/30/2015 12:00:00 AM,PM10,31.68
Santa Rosa de Cabal,Centro Urbano,11/04/2015 12:00:00 AM,PM10,31.86
Santa Rosa de Cabal,Centro Urbano,11/06/2015 12:00:00 AM,PM10,18.95
Santa Rosa de Cabal,Centro Urbano,11/07/2015 12:00:00 AM,PM10,28.14
Santa Rosa de Cabal,Centro Urbano,11/08/2015 12:00:00 AM,PM10,40.1
Santa Rosa de Cabal,Centro Urbano,11/09/2015 12:00:00 AM,PM10,18
Pereira,Centro,12/18/2012 12:00:00 AM,PM2.5,8.57
Santa Rosa de Cabal,Centro Urbano,11/11/2015 12:00:00 AM,PM10,42.73
Santa Rosa de Cabal,Centro Urbano,11/12/2015 12:00:00 AM,PM10,42.12
Santa Rosa de Cabal,Centro Urbano,11/13/2015 12:00:00 AM,PM10,48.68
Santa Rosa de Cabal,Centro Urbano,11/15/2015 12:00:00 AM,PM10,33.81
Santa Rosa de Cabal,Centro Urbano,11/16/2015 12:00:00 AM,PM10,31.58
Santa Rosa de Cabal,Centro Urbano,11/17/2015 12:00:00 AM,PM10,25.23
Santa Rosa de Cabal,Centro Urbano,11/18/2015 12:00:00 AM,PM10,23.89
Santa Rosa de Cabal,Centro Urbano,11/20/2015 12:00:00 AM,PM10,30.71
Santa Rosa de Cabal,Centro Urbano,11/21/2015 12:00:00 AM,PM10,31.21
Santa Rosa de Cabal,Centro Urbano,11/23/2015 12:00:00 AM,PM10,38.5
Santa Rosa de Cabal,Centro Urbano,11/24/2015 12:00:00 AM,PM10,36.64
Santa Rosa de Cabal,Centro Urbano,11/25/2015 12:00:00 AM,PM10,40.97
Santa Rosa de Cabal,Centro Urbano,11/26/2015 12:00:00 AM,PM10,46.08
Santa Rosa de Cabal,Centro Urbano,11/27/2015 12:00:00 AM,PM10,45.24
Santa Rosa de Cabal,Centro Urbano,11/28/2015 12:00:00 AM,PM10,42.31
Santa Rosa de Cabal,Centro Urbano,11/29/2015 12:00:00 AM,PM10,35.32
Santa Rosa de Cabal,Centro Urbano,11/30/2015 12:00:00 AM,PM10,43.92
Santa Rosa de Cabal,Centro Urbano,12/01/2015 12:00:00 AM,PM10,48.12
Santa Rosa de Cabal,Centro Urbano,12/02/2015 12:00:00 AM,PM10,47.71
Santa Rosa de Cabal,Centro Urbano,12/03/2015 12:00:00 AM,PM10,56.3
Santa Rosa de Cabal,Centro Urbano,12/04/2015 12:00:00 AM,PM10,38.37
Santa Rosa de Cabal,Centro Urbano,12/05/2015 12:00:00 AM,PM10,43.3
Santa Rosa de Cabal,Centro Urbano,12/06/2015 12:00:00 AM,PM10,37.51
Santa Rosa de Cabal,Centro Urbano,12/07/2015 12:00:00 AM,PM10,44.09
Santa Rosa de Cabal,Centro Urbano,12/09/2015 12:00:00 AM,PM10,32.7
Santa Rosa de Cabal,Centro Urbano,12/10/2015 12:00:00 AM,PM10,54.79
Santa Rosa de Cabal,Centro Urbano,12/11/2015 12:00:00 AM,PM10,61.79
Santa Rosa de Cabal,Centro Urbano,12/12/2015 12:00:00 AM,PM10,60.35
Santa Rosa de Cabal,Centro Urbano,12/13/2015 12:00:00 AM,PM10,30.05
Santa Rosa de Cabal,Centro Urbano,12/14/2015 12:00:00 AM,PM10,39.29
Santa Rosa de Cabal,Centro Urbano,12/15/2015 12:00:00 AM,PM10,43.74
Santa Rosa de Cabal,Centro Urbano,12/16/2015 12:00:00 AM,PM10,47.62
Santa Rosa de Cabal,Centro Urbano,12/17/2015 12:00:00 AM,PM10,48.36
Santa Rosa de Cabal,Centro Urbano,12/18/2015 12:00:00 AM,PM10,50.84
Santa Rosa de Cabal,Centro Urbano,12/19/2015 12:00:00 AM,PM10,45.75
Santa Rosa de Cabal,Centro Urbano,12/20/2015 12:00:00 AM,PM10,34.48
Santa Rosa de Cabal,Centro Urbano,12/21/2015 12:00:00 AM,PM10,41.08
Santa Rosa de Cabal,Centro Urbano,12/22/2015 12:00:00 AM,PM10,45.68
Santa Rosa de Cabal,Centro Urbano,12/24/2015 12:00:00 AM,PM10,50.18
Santa Rosa de Cabal,Centro Urbano,12/30/2015 12:00:00 AM,PM10,54.09
Santa Rosa de Cabal,Centro Urbano,12/31/2015 12:00:00 AM,PM10,54.41
Santa Rosa de Cabal,Centro Urbano,01/05/2016 12:00:00 AM,PM10,35.57
Santa Rosa de Cabal,Centro Urbano,01/06/2016 12:00:00 AM,PM10,40.98
Santa Rosa de Cabal,Centro Urbano,01/09/2016 12:00:00 AM,PM10,48.12
Santa Rosa de Cabal,Centro Urbano,01/10/2016 12:00:00 AM,PM10,26.18
Santa Rosa de Cabal,Centro Urbano,01/11/2016 12:00:00 AM,PM10,34.02
Santa Rosa de Cabal,Centro Urbano,01/12/2016 12:00:00 AM,PM10,40.22
Santa Rosa de Cabal,Centro Urbano,01/13/2016 12:00:00 AM,PM10,49.27
Santa Rosa de Cabal,Centro Urbano,01/14/2016 12:00:00 AM,PM10,49.63
Santa Rosa de Cabal,Centro Urbano,01/15/2016 12:00:00 AM,PM10,48.83
Santa Rosa de Cabal,Centro Urbano,01/16/2016 12:00:00 AM,PM10,50.97
Santa Rosa de Cabal,Centro Urbano,01/18/2016 12:00:00 AM,PM10,42.83
Santa Rosa de Cabal,Centro Urbano,01/19/2016 12:00:00 AM,PM10,34.12
Santa Rosa de Cabal,Centro Urbano,01/20/2016 12:00:00 AM,PM10,49.2
Santa Rosa de Cabal,Centro Urbano,01/21/2016 12:00:00 AM,PM10,43.03
Santa Rosa de Cabal,Centro Urbano,01/22/2016 12:00:00 AM,PM10,59.96
Santa Rosa de Cabal,Centro Urbano,01/23/2016 12:00:00 AM,PM10,36.85
Santa Rosa de Cabal,Centro Urbano,01/24/2016 12:00:00 AM,PM10,48.17
Santa Rosa de Cabal,Centro Urbano,01/25/2016 12:00:00 AM,PM10,39.82
Santa Rosa de Cabal,Centro Urbano,01/26/2016 12:00:00 AM,PM10,51.94
Santa Rosa de Cabal,Centro Urbano,01/27/2016 12:00:00 AM,PM10,50.99
Santa Rosa de Cabal,Centro Urbano,01/28/2016 12:00:00 AM,PM10,44.63
Santa Rosa de Cabal,Centro Urbano,01/29/2016 12:00:00 AM,PM10,65.79
Santa Rosa de Cabal,Centro Urbano,01/30/2016 12:00:00 AM,PM10,33.66
Santa Rosa de Cabal,Centro Urbano,01/31/2016 12:00:00 AM,PM10,35.65
Pereira,Centro,12/20/2012 12:00:00 AM,PM2.5,9.52
Santa Rosa de Cabal,Centro Urbano,02/01/2016 12:00:00 AM,PM10,28.11
Santa Rosa de Cabal,Centro Urbano,02/02/2016 12:00:00 AM,PM10,47.66
Santa Rosa de Cabal,Centro Urbano,02/03/2016 12:00:00 AM,PM10,42.44
Santa Rosa de Cabal,Centro Urbano,02/04/2016 12:00:00 AM,PM10,69.44
Santa Rosa de Cabal,Centro Urbano,02/05/2016 12:00:00 AM,PM10,37.91
Santa Rosa de Cabal,Centro Urbano,02/06/2016 12:00:00 AM,PM10,62.23
Santa Rosa de Cabal,Centro Urbano,02/07/2016 12:00:00 AM,PM10,37.07
Santa Rosa de Cabal,Centro Urbano,02/08/2016 12:00:00 AM,PM10,50.45
Santa Rosa de Cabal,Centro Urbano,02/09/2016 12:00:00 AM,PM10,35.98
Santa Rosa de Cabal,Centro Urbano,02/10/2016 12:00:00 AM,PM10,50.3
Santa Rosa de Cabal,Centro Urbano,02/11/2016 12:00:00 AM,PM10,39.04
Santa Rosa de Cabal,Centro Urbano,02/12/2016 12:00:00 AM,PM10,50.39
Santa Rosa de Cabal,Centro Urbano,02/13/2016 12:00:00 AM,PM10,32.88
Santa Rosa de Cabal,Centro Urbano,02/14/2016 12:00:00 AM,PM10,41.77
Santa Rosa de Cabal,Centro Urbano,02/15/2016 12:00:00 AM,PM10,26.37
Santa Rosa de Cabal,Centro Urbano,02/16/2016 12:00:00 AM,PM10,60.92
Santa Rosa de Cabal,Centro Urbano,02/17/2016 12:00:00 AM,PM10,49.42
Santa Rosa de Cabal,Centro Urbano,02/18/2016 12:00:00 AM,PM10,51.09
Santa Rosa de Cabal,Centro Urbano,02/19/2016 12:00:00 AM,PM10,57.75
Santa Rosa de Cabal,Centro Urbano,02/20/2016 12:00:00 AM,PM10,34.59
Santa Rosa de Cabal,Centro Urbano,02/21/2016 12:00:00 AM,PM10,24.08
Santa Rosa de Cabal,Centro Urbano,02/22/2016 12:00:00 AM,PM10,66.02
Santa Rosa de Cabal,Centro Urbano,02/23/2016 12:00:00 AM,PM10,51.58
Santa Rosa de Cabal,Centro Urbano,02/24/2016 12:00:00 AM,PM10,44.56
Santa Rosa de Cabal,Centro Urbano,02/25/2016 12:00:00 AM,PM10,47.36
Santa Rosa de Cabal,Centro Urbano,02/26/2016 12:00:00 AM,PM10,58.08
Santa Rosa de Cabal,Centro Urbano,02/27/2016 12:00:00 AM,PM10,56.85
Santa Rosa de Cabal,Centro Urbano,02/28/2016 12:00:00 AM,PM10,61.12
Santa Rosa de Cabal,Centro Urbano,02/29/2016 12:00:00 AM,PM10,28.68
Santa Rosa de Cabal,Centro Urbano,03/05/2016 12:00:00 AM,PM10,34.59
Santa Rosa de Cabal,Centro Urbano,03/06/2016 12:00:00 AM,PM10,24.08
Santa Rosa de Cabal,Centro Urbano,03/09/2016 12:00:00 AM,PM10,66.02
Santa Rosa de Cabal,Centro Urbano,03/10/2016 12:00:00 AM,PM10,51.58
Santa Rosa de Cabal,Centro Urbano,03/11/2016 12:00:00 AM,PM10,44.56
Santa Rosa de Cabal,Centro Urbano,03/12/2016 12:00:00 AM,PM10,47.36
Santa Rosa de Cabal,Centro Urbano,03/14/2016 12:00:00 AM,PM10,58.08
Santa Rosa de Cabal,Centro Urbano,03/15/2016 12:00:00 AM,PM10,56.85
Santa Rosa de Cabal,Centro Urbano,03/16/2016 12:00:00 AM,PM10,61.12
Santa Rosa de Cabal,Centro Urbano,03/17/2016 12:00:00 AM,PM10,28.68
Santa Rosa de Cabal,Centro Urbano,03/18/2016 12:00:00 AM,PM10,59.77
Santa Rosa de Cabal,Centro Urbano,03/19/2016 12:00:00 AM,PM10,54.35
Santa Rosa de Cabal,Centro Urbano,03/22/2016 12:00:00 AM,PM10,64.69
Santa Rosa de Cabal,Centro Urbano,03/23/2016 12:00:00 AM,PM10,73.5
Santa Rosa de Cabal,Centro Urbano,03/28/2016 12:00:00 AM,PM10,62.84
Santa Rosa de Cabal,Centro Urbano,03/29/2016 12:00:00 AM,PM10,73.69
Santa Rosa de Cabal,Centro Urbano,03/30/2016 12:00:00 AM,PM10,41.71
Santa Rosa de Cabal,Centro Urbano,03/31/2016 12:00:00 AM,PM10,48.08
Santa Rosa de Cabal,Centro Urbano,04/01/2016 12:00:00 AM,PM10,31.46
Santa Rosa de Cabal,Centro Urbano,04/02/2016 12:00:00 AM,PM10,28.69
Santa Rosa de Cabal,Centro Urbano,04/03/2016 12:00:00 AM,PM10,35.83
Santa Rosa de Cabal,Centro Urbano,04/04/2016 12:00:00 AM,PM10,54.56
Santa Rosa de Cabal,Centro Urbano,04/05/2016 12:00:00 AM,PM10,50.4
Santa Rosa de Cabal,Centro Urbano,04/06/2016 12:00:00 AM,PM10,55.63
Santa Rosa de Cabal,Centro Urbano,04/07/2016 12:00:00 AM,PM10,54.5
Santa Rosa de Cabal,Centro Urbano,04/08/2016 12:00:00 AM,PM10,53.94
Santa Rosa de Cabal,Centro Urbano,04/09/2016 12:00:00 AM,PM10,50.7
Santa Rosa de Cabal,Centro Urbano,04/10/2016 12:00:00 AM,PM10,19.88
Santa Rosa de Cabal,Centro Urbano,04/11/2016 12:00:00 AM,PM10,30.55
Santa Rosa de Cabal,Centro Urbano,04/12/2016 12:00:00 AM,PM10,25.7
Santa Rosa de Cabal,Centro Urbano,04/13/2016 12:00:00 AM,PM10,44.11
Santa Rosa de Cabal,Centro Urbano,04/14/2016 12:00:00 AM,PM10,43.8
Santa Rosa de Cabal,Centro Urbano,04/15/2016 12:00:00 AM,PM10,50.1
Santa Rosa de Cabal,Centro Urbano,04/16/2016 12:00:00 AM,PM10,44.63
Santa Rosa de Cabal,Centro Urbano,04/17/2016 12:00:00 AM,PM10,33.1
Santa Rosa de Cabal,Centro Urbano,04/18/2016 12:00:00 AM,PM10,53.57
Pereira,Centro,12/22/2012 12:00:00 AM,PM2.5,10.95
Santa Rosa de Cabal,Centro Urbano,04/19/2016 12:00:00 AM,PM10,47.48
Santa Rosa de Cabal,Centro Urbano,04/20/2016 12:00:00 AM,PM10,51.1
Santa Rosa de Cabal,Centro Urbano,04/21/2016 12:00:00 AM,PM10,32.21
Santa Rosa de Cabal,Centro Urbano,04/22/2016 12:00:00 AM,PM10,37.6
Santa Rosa de Cabal,Centro Urbano,04/23/2016 12:00:00 AM,PM10,36.12
Santa Rosa de Cabal,Centro Urbano,04/24/2016 12:00:00 AM,PM10,17.57
Santa Rosa de Cabal,Centro Urbano,04/25/2016 12:00:00 AM,PM10,40.87
Santa Rosa de Cabal,Centro Urbano,04/26/2016 12:00:00 AM,PM10,27.67
Santa Rosa de Cabal,Centro Urbano,04/27/2016 12:00:00 AM,PM10,40.2
Santa Rosa de Cabal,Centro Urbano,04/28/2016 12:00:00 AM,PM10,19.67
Santa Rosa de Cabal,Centro Urbano,04/29/2016 12:00:00 AM,PM10,39.53
Santa Rosa de Cabal,Centro Urbano,04/30/2016 12:00:00 AM,PM10,32.55
Santa Rosa de Cabal,Centro Urbano,05/01/2016 12:00:00 AM,PM10,17.3
Santa Rosa de Cabal,Centro Urbano,05/02/2016 12:00:00 AM,PM10,36.33
Santa Rosa de Cabal,Centro Urbano,05/03/2016 12:00:00 AM,PM10,31.99
Santa Rosa de Cabal,Centro Urbano,05/04/2016 12:00:00 AM,PM10,48.17
Santa Rosa de Cabal,Centro Urbano,05/05/2016 12:00:00 AM,PM10,29.1
Santa Rosa de Cabal,Centro Urbano,05/06/2016 12:00:00 AM,PM10,20.84
Santa Rosa de Cabal,Centro Urbano,05/07/2016 12:00:00 AM,PM10,36.94
Santa Rosa de Cabal,Centro Urbano,05/08/2016 12:00:00 AM,PM10,28.91
Santa Rosa de Cabal,Centro Urbano,05/09/2016 12:00:00 AM,PM10,27.07
Santa Rosa de Cabal,Centro Urbano,05/10/2016 12:00:00 AM,PM10,33.37
Santa Rosa de Cabal,Centro Urbano,05/11/2016 12:00:00 AM,PM10,45.15
Santa Rosa de Cabal,Centro Urbano,05/12/2016 12:00:00 AM,PM10,48.76
Santa Rosa de Cabal,Centro Urbano,05/13/2016 12:00:00 AM,PM10,52.3
Santa Rosa de Cabal,Centro Urbano,05/14/2016 12:00:00 AM,PM10,35.69
Santa Rosa de Cabal,Centro Urbano,05/15/2016 12:00:00 AM,PM10,48.42
Santa Rosa de Cabal,Centro Urbano,05/16/2016 12:00:00 AM,PM10,44.5
Santa Rosa de Cabal,Centro Urbano,10/15/2016 12:00:00 AM,PM10,40.67
Santa Rosa de Cabal,Centro Urbano,10/17/2016 12:00:00 AM,PM10,42.36
Santa Rosa de Cabal,Centro Urbano,10/19/2016 12:00:00 AM,PM10,42.85
Santa Rosa de Cabal,Centro Urbano,10/21/2016 12:00:00 AM,PM10,28.75
Santa Rosa de Cabal,Centro Urbano,10/23/2016 12:00:00 AM,PM10,22.81
Santa Rosa de Cabal,Centro Urbano,10/25/2016 12:00:00 AM,PM10,28.12
Santa Rosa de Cabal,Centro Urbano,10/27/2016 12:00:00 AM,PM10,30.19
Santa Rosa de Cabal,Centro Urbano,10/29/2016 12:00:00 AM,PM10,36.37
Santa Rosa de Cabal,Centro Urbano,10/31/2016 12:00:00 AM,PM10,27.66
Santa Rosa de Cabal,Centro Urbano,11/02/2016 12:00:00 AM,PM10,50.99
Santa Rosa de Cabal,Centro Urbano,11/04/2016 12:00:00 AM,PM10,50.94
Santa Rosa de Cabal,Centro Urbano,11/06/2016 12:00:00 AM,PM10,51.04
Santa Rosa de Cabal,Centro Urbano,11/08/2016 12:00:00 AM,PM10,51.11
Santa Rosa de Cabal,Centro Urbano,11/10/2016 12:00:00 AM,PM10,51.16
Santa Rosa de Cabal,Centro Urbano,11/12/2016 12:00:00 AM,PM10,51.09
Santa Rosa de Cabal,Centro Urbano,11/14/2016 12:00:00 AM,PM10,51.06
Santa Rosa de Cabal,Centro Urbano,11/16/2016 12:00:00 AM,PM10,51.09
Santa Rosa de Cabal,Centro Urbano,11/18/2016 12:00:00 AM,PM10,51.05
Santa Rosa de Cabal,Centro Urbano,11/20/2016 12:00:00 AM,PM10,51.04
Santa Rosa de Cabal,Centro Urbano,11/22/2016 12:00:00 AM,PM10,51.06
Santa Rosa de Cabal,Centro Urbano,11/24/2016 12:00:00 AM,PM10,51.07
Santa Rosa de Cabal,Centro Urbano,11/26/2016 12:00:00 AM,PM10,51.08
Santa Rosa de Cabal,Centro Urbano,11/28/2016 12:00:00 AM,PM10,51.18
Santa Rosa de Cabal,Centro Urbano,11/30/2016 12:00:00 AM,PM10,51.1
Santa Rosa de Cabal,Centro Urbano,12/02/2016 12:00:00 AM,PM10,34.47
Santa Rosa de Cabal,Centro Urbano,12/04/2016 12:00:00 AM,PM10,30.93
Santa Rosa de Cabal,Centro Urbano,12/06/2016 12:00:00 AM,PM10,33.05
Santa Rosa de Cabal,Centro Urbano,12/08/2016 12:00:00 AM,PM10,33.16
Santa Rosa de Cabal,Centro Urbano,12/10/2016 12:00:00 AM,PM10,44.56
Santa Rosa de Cabal,Centro Urbano,12/12/2016 12:00:00 AM,PM10,43.34
Santa Rosa de Cabal,Centro Urbano,12/14/2016 12:00:00 AM,PM10,40.67
Santa Rosa de Cabal,Centro Urbano,12/16/2016 12:00:00 AM,PM10,35.04
Santa Rosa de Cabal,Centro Urbano,12/18/2016 12:00:00 AM,PM10,33.94
Santa Rosa de Cabal,Centro Urbano,12/20/2016 12:00:00 AM,PM10,36.07
Santa Rosa de Cabal,Centro Urbano,12/22/2016 12:00:00 AM,PM10,31.77
Santa Rosa de Cabal,Centro Urbano,12/24/2016 12:00:00 AM,PM10,52.73
Santa Rosa de Cabal,Centro Urbano,12/26/2016 12:00:00 AM,PM10,32.03
Pereira,Centro,12/24/2012 12:00:00 AM,PM2.5,15.24
Santa Rosa de Cabal,Centro Urbano,12/28/2016 12:00:00 AM,PM10,35.83
Santa Rosa de Cabal,Centro Urbano,12/30/2016 12:00:00 AM,PM10,35.43
Santa Rosa de Cabal,Centro Urbano,01/01/2017 12:00:00 AM,PM10,41.62
Santa Rosa de Cabal,Centro Urbano,01/03/2017 12:00:00 AM,PM10,34.98
Santa Rosa de Cabal,Centro Urbano,01/05/2017 12:00:00 AM,PM10,41.85
Santa Rosa de Cabal,Centro Urbano,01/07/2017 12:00:00 AM,PM10,30.56
Santa Rosa de Cabal,Centro Urbano,07/20/2017 12:00:00 AM,PM10,27.34
Santa Rosa de Cabal,Centro Urbano,07/22/2017 12:00:00 AM,PM10,41.35
Santa Rosa de Cabal,Centro Urbano,07/24/2017 12:00:00 AM,PM10,36.74
Santa Rosa de Cabal,Centro Urbano,07/26/2017 12:00:00 AM,PM10,39.22
Santa Rosa de Cabal,Centro Urbano,07/28/2017 12:00:00 AM,PM10,40.39
Santa Rosa de Cabal,Centro Urbano,07/30/2017 12:00:00 AM,PM10,29.21
Santa Rosa de Cabal,Centro Urbano,08/01/2017 12:00:00 AM,PM10,33.96
Santa Rosa de Cabal,Centro Urbano,08/03/2017 12:00:00 AM,PM10,41.28
Santa Rosa de Cabal,Centro Urbano,08/05/2017 12:00:00 AM,PM10,34.05
Santa Rosa de Cabal,Centro Urbano,08/07/2017 12:00:00 AM,PM10,28.55
Santa Rosa de Cabal,Centro Urbano,08/09/2017 12:00:00 AM,PM10,31.73
Santa Rosa de Cabal,Centro Urbano,08/11/2017 12:00:00 AM,PM10,29.82
Santa Rosa de Cabal,Centro Urbano,08/13/2017 12:00:00 AM,PM10,26.76
Santa Rosa de Cabal,Centro Urbano,08/15/2017 12:00:00 AM,PM10,37.28
Santa Rosa de Cabal,Centro Urbano,08/17/2017 12:00:00 AM,PM10,35.59
Santa Rosa de Cabal,Centro Urbano,08/19/2017 12:00:00 AM,PM10,24.96
Santa Rosa de Cabal,Centro Urbano,08/21/2017 12:00:00 AM,PM10,22.46
Santa Rosa de Cabal,Centro Urbano,08/23/2017 12:00:00 AM,PM10,35.18
Santa Rosa de Cabal,Centro Urbano,09/02/2017 12:00:00 AM,PM10,36.71
Santa Rosa de Cabal,Centro Urbano,09/04/2017 12:00:00 AM,PM10,30.81
Santa Rosa de Cabal,Centro Urbano,09/06/2017 12:00:00 AM,PM10,29.08
Santa Rosa de Cabal,Centro Urbano,09/08/2017 12:00:00 AM,PM10,23.02
Santa Rosa de Cabal,Centro Urbano,09/10/2017 12:00:00 AM,PM10,21.32
Santa Rosa de Cabal,Centro Urbano,09/12/2017 12:00:00 AM,PM10,21.51
Santa Rosa de Cabal,Centro Urbano,09/14/2017 12:00:00 AM,PM10,25.82
Santa Rosa de Cabal,Centro Urbano,09/16/2017 12:00:00 AM,PM10,31.75
Santa Rosa de Cabal,Centro Urbano,09/18/2017 12:00:00 AM,PM10,34.08
Santa Rosa de Cabal,Centro Urbano,09/20/2017 12:00:00 AM,PM10,33.38
Santa Rosa de Cabal,Centro Urbano,09/22/2017 12:00:00 AM,PM10,49.87
Santa Rosa de Cabal,Centro Urbano,09/24/2017 12:00:00 AM,PM10,33.46
Santa Rosa de Cabal,Centro Urbano,09/26/2017 12:00:00 AM,PM10,22.36
Santa Rosa de Cabal,Centro Urbano,09/28/2017 12:00:00 AM,PM10,37.51
Santa Rosa de Cabal,Centro Urbano,09/30/2017 12:00:00 AM,PM10,23.85
Santa Rosa de Cabal,Centro Urbano,10/02/2017 12:00:00 AM,PM10,24.43
Santa Rosa de Cabal,Centro Urbano,10/04/2017 12:00:00 AM,PM10,16.29
Santa Rosa de Cabal,Centro Urbano,10/06/2017 12:00:00 AM,PM10,28.55
Santa Rosa de Cabal,Centro Urbano,10/08/2017 12:00:00 AM,PM10,37.26
Santa Rosa de Cabal,Centro Urbano,10/10/2017 12:00:00 AM,PM10,33.53
Santa Rosa de Cabal,Centro Urbano,10/12/2017 12:00:00 AM,PM10,25.7
Santa Rosa de Cabal,Centro Urbano,10/14/2017 12:00:00 AM,PM10,29.68
Santa Rosa de Cabal,Centro Urbano,10/16/2017 12:00:00 AM,PM10,38.26
Santa Rosa de Cabal,Centro Urbano,10/18/2017 12:00:00 AM,PM10,41.02
Santa Rosa de Cabal,Centro Urbano,10/20/2017 12:00:00 AM,PM10,33.23
Santa Rosa de Cabal,Centro Urbano,10/22/2017 12:00:00 AM,PM10,28.93
Santa Rosa de Cabal,Centro Urbano,10/26/2017 12:00:00 AM,PM10,27.13
Santa Rosa de Cabal,Centro Urbano,10/28/2017 12:00:00 AM,PM10,10.2
Santa Rosa de Cabal,Centro Urbano,10/30/2017 12:00:00 AM,PM10,19.21
Santa Rosa de Cabal,Centro Urbano,11/01/2017 12:00:00 AM,PM10,22.65
Santa Rosa de Cabal,Centro Urbano,11/03/2017 12:00:00 AM,PM10,29.82
Santa Rosa de Cabal,Centro Urbano,11/05/2017 12:00:00 AM,PM10,41.03
Santa Rosa de Cabal,Centro Urbano,11/07/2017 12:00:00 AM,PM10,26.88
Santa Rosa de Cabal,Centro Urbano,11/09/2017 12:00:00 AM,PM10,24.4
Santa Rosa de Cabal,Centro Urbano,11/11/2017 12:00:00 AM,PM10,22.64
Santa Rosa de Cabal,Centro Urbano,11/13/2017 12:00:00 AM,PM10,14.37
Santa Rosa de Cabal,Centro Urbano,11/15/2017 12:00:00 AM,PM10,25.39
Santa Rosa de Cabal,Centro Urbano,11/17/2017 12:00:00 AM,PM10,36.27
Santa Rosa de Cabal,Centro Urbano,11/19/2017 12:00:00 AM,PM10,7.43
Santa Rosa de Cabal,Centro Urbano,11/23/2017 12:00:00 AM,PM10,25.71
Santa Rosa de Cabal,Centro Urbano,11/25/2017 12:00:00 AM,PM10,28.98
Pereira,Centro,12/26/2012 12:00:00 AM,PM2.5,12.86
Santa Rosa de Cabal,Centro Urbano,11/27/2017 12:00:00 AM,PM10,26.8
Santa Rosa de Cabal,Centro Urbano,11/29/2017 12:00:00 AM,PM10,35.18
Santa Rosa de Cabal,Centro Urbano,12/01/2017 12:00:00 AM,PM10,32.45
Santa Rosa de Cabal,Centro Urbano,12/03/2017 12:00:00 AM,PM10,28.8
Santa Rosa de Cabal,Centro Urbano,12/05/2017 12:00:00 AM,PM10,17.14
Santa Rosa de Cabal,Centro Urbano,12/07/2017 12:00:00 AM,PM10,22.72
Santa Rosa de Cabal,Centro Urbano,12/09/2017 12:00:00 AM,PM10,19.03
Santa Rosa de Cabal,Centro Urbano,12/11/2017 12:00:00 AM,PM10,16.94
Santa Rosa de Cabal,Centro Urbano,12/13/2017 12:00:00 AM,PM10,39.56
Santa Rosa de Cabal,Centro Urbano,12/15/2017 12:00:00 AM,PM10,30.32
Santa Rosa de Cabal,Centro Urbano,12/17/2017 12:00:00 AM,PM10,36.71
Santa Rosa de Cabal,Centro Urbano,12/19/2017 12:00:00 AM,PM10,34.09
Santa Rosa de Cabal,Centro Urbano,12/21/2017 12:00:00 AM,PM10,7.72
Santa Rosa de Cabal,Centro Urbano,12/23/2017 12:00:00 AM,PM10,23.73
Santa Rosa de Cabal,Centro Urbano,12/25/2017 12:00:00 AM,PM10,23.69
Santa Rosa de Cabal,Centro Urbano,12/27/2017 12:00:00 AM,PM10,22.74
Santa Rosa de Cabal,Centro Urbano,12/29/2017 12:00:00 AM,PM10,15.53
Santa Rosa de Cabal,Centro Urbano,12/31/2017 12:00:00 AM,PM10,19.65
Santa Rosa de Cabal,Centro Urbano,01/02/2018 12:00:00 AM,PM10,19.66
Santa Rosa de Cabal,Centro Urbano,01/04/2018 12:00:00 AM,PM10,22.85
